ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.001,1e-07,-11.954982956488,-0.999167435242576,-27.4228704311118
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.003,1e-07,-30.8539889713848,-4.27284907121834,-57.3037092196702
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.005,1e-07,-45.4287121678119,-9.33968038527657,-71.284967206081
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.007,1e-07,-57.1023751191095,-16.0003633836075,-78.8167539875772
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.009,1e-07,-66.5831639581291,-23.8241694041822,-83.5703056453162
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.01,1e-07,-70.627275904406,-27.9869859443418,-85.3895445750473
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0.001,1e-07,-11.4004758405029,-0.869327663889019,-20.4156478076126
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0.003,1e-07,-29.5649926404326,-3.34775711670129,-47.4638687324688
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0.005,1e-07,-43.5428016671795,-6.95327331476381,-63.2779218643366
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0.007,1e-07,-54.7480919512664,-11.7057113987045,-72.9195035508758
