ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.1,0.009,1e-07,-84.7079438826835,-59.8232584267952
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.1,0.01,1e-07,-88.1676026326161,-66.4252720172857
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0,1e-07,-54.1691998259842,-4.64050466192361
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.001,1e-07,-61.3891590212767,-8.31358613954646
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.003,1e-07,-62.4517660756336,-14.1845178001573
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.005,1e-07,-67.6035527603845,-22.5587538020414
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.007,1e-07,-74.411543569898,-32.4771749432744
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.009,1e-07,-80.7016174619211,-42.2568483568244
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.2,0.01,1e-07,-83.36855644058,-46.7626458477044
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0,1e-07,-62.2721423402897,-5.61943597922034
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,5,0.3,0.001,1e-07,-70.7781467262603,-9.38660080856171
